x1,x2,x3,x4,x5,x6,y
9901,0,0,75.074,2.0162,0.2183,2.5886
9901.5,0,0,74.6197,2.0494,0.2013,2.5861
9902,0,0,74.9995,2.0783,0.1984,2.544
9902.5,0,0,75.3782,2.1325,0.2092,2.5315
9903,0,0,75.2788,2.0554,0.1958,2.5768
9903.5,0,0,76.3392,1.9223,0.1851,2.5404
9904,0,0,75.6694,1.898,0.2028,2.5769
9904.5,0,0,73.7375,1.9796,0.2093,2.5637
9905,0,0,71.6754,2.0378,0.2302,2.5547
9905.5,0,0,70.9298,2.0933,0.2283,2.534
9906,0,0,70.2414,1.9966,0.2137,2.55
9906.5,0,0,71.1181,1.9984,0.1947,2.6218
9907,0,0,69.72,2.1579,0.1643,2.6813
9907.5,0,0,68.9159,1.889,0.1544,2.6438
9908,0,0,68.2467,2.0109,0.163,2.6218
9908.5,0,0,66.646,1.9594,0.1811,2.5602
9909,0,0,66.3632,1.958,0.2065,2.5595
9909.5,0,0,65.8137,2.1532,0.2049,2.5638
9910,0,0,69.2435,2.8955,0.169,2.6521
9910.5,0,0,70.8702,2.8465,0.1071,2.7247
9911,0,0,74.2108,2.1508,0.0795,2.7343
9911.5,0,0,75.7937,2.0057,0.095,2.6122
9912,0,0,75.4097,1.8612,0.1382,2.5458
9912.5,0,0,73.8546,1.9322,0.1944,2.5735
9913,0,0,73.8252,1.8149,0.2123,2.5641
9913.5,0,0,74.1594,1.8615,0.2223,2.5526
9914,0,0,74.0323,2.047,0.2291,2.5229
9914.5,0,0,75.4276,2.2479,0.1995,2.581
9915,0,0,76.0107,2.1295,0.1736,2.6332
9915.5,0,0,78.1278,1.9139,0.1682,2.5426
9916,0,0,78.4353,1.9681,0.1703,2.5866
9916.5,0,0,80.6134,1.9008,0.1893,2.5757
9917,0,0,79.3159,1.8027,0.2,2.5592
9917.5,0,0,78.0597,1.8211,0.22,2.5678
9918,0,0,77.4697,1.8427,0.2354,2.5312
9918.5,0,0,76.1805,1.8673,0.226,2.5135
9919,0,0,75.704,1.9788,0.2545,2.5155
9919.5,0,0,75.3057,2.1242,0.2305,2.532
9920,0,0,76.2351,2.0242,0.2206,2.566
9920.5,0,0,77.5749,2.0364,0.2021,2.5577
9921,0,0,78.9085,1.9855,0.2086,2.5651
9921.5,0,0,78.9624,1.9548,0.2154,2.5232
9922,0,0,75.4086,1.8194,0.226,2.5582
9922.5,0,0,69.2446,1.767,0.237,2.5367
9923,0,0,62.5502,1.8156,0.2407,2.5398
9923.5,0,0,56.8499,1.802,0.2679,2.536
9924,0,0,52.0064,2.0938,0.2222,2.5945
9924.5,0,0,50.1908,3.0425,0.0974,2.676
9925,0,0,47.6196,3.6456,0.0394,2.7368
9925.5,0,0,51.9263,3.7254,0.0178,2.7517
9926,0,0,55.9031,3.5734,0.0147,2.7274
9926.5,0,0,61.393,2.9861,0.0161,2.7285
9927,0,0,65.1959,2.3896,0.0268,2.7124
9927.5,0,0,66.6481,2.3446,0.0459,2.682
9928,0,0,70.6129,1.9811,0.0811,2.666
9928.5,0,0,70.5231,1.7506,0.1225,2.5995
9929,0,0,69.8313,1.6653,0.1669,2.5914
9929.5,0,0,65.8383,1.8383,0.17,2.6263
9930,0,0,58.3404,1.9139,0.1801,2.6099
9930.5,0,0,56.9082,1.9544,0.1592,2.6346
9931,0,0,58.1468,2.3112,0.1453,2.6492
9931.5,0,0,57.9095,3.0247,0.1161,2.7372
9932,0,0,63.3589,3.2814,0.0688,2.7239
9932.5,0,0,65.8531,3.0078,0.0487,2.7061
9933,0,0,69.3142,2.1851,0.0521,2.69
9933.5,0,0,68.9177,1.8301,0.0927,2.5961
9934,0,0,66.9334,1.8078,0.16,2.6048
9934.5,0,0,60.6725,1.8381,0.1881,2.56
9935,0,0,56.7769,2.0664,0.1629,2.5622
9935.5,0,0,56.5871,2.3746,0.1183,2.6274
9936,0,0,58.6155,2.5776,0.0844,2.6679
9936.5,0,0,61.7268,3.1159,0.0627,2.6591
9937,0,0,64.3725,3.1137,0.049,2.6675
9937.5,0,0,65.8899,2.6261,0.0518,2.7152
9938,0,0,66.6032,1.9143,0.0709,2.6948
9938.5,0,0,65.395,1.6978,0.1317,2.5797
9939,0,0,60.9575,1.9469,0.1846,2.5735
9939.5,0,0,55.6842,2.0947,0.1526,2.6222
9940,0,0,53.6277,1.9452,0.107,2.6684
9940.5,0,0,52.0403,2.6824,0.088,2.6616
9941,0,0,50.3887,3.6776,0.0592,2.7193
9941.5,0,0,50.1211,3.5641,0.0287,2.7287
9942,0,0,50.0192,2.8873,0.0162,2.7253
9942.5,0,0,49.844,2.8862,0.0156,2.69
9943,0,0,51.0225,2.8758,0.0178,2.7125
9943.5,0,0,49.5356,2.9637,0.0197,2.6944
9944,0,0,50.2216,2.9845,0.0176,2.6921
9944.5,0,0,50.3086,2.7496,0.0166,2.6695
9945,0,0,50.6342,2.6527,0.0195,2.6589
9945.5,0,0,49.5445,2.6153,0.0259,2.6768
9946,0,0,49.5154,2.5679,0.0254,2.6777
9946.5,0,0,51.2497,2.617,0.0217,2.699
9947,0,0,49.193,2.7504,0.0178,2.7102
9947.5,0,0,62.7682,2.7614,0.017,2.7243
9948,0,0,76.3009,2.665,0.0201,2.7394
9948.5,0,0,80.7662,2.2938,0.034,2.768
9949,0,0,80.0303,1.441,0.0679,2.6917
9949.5,0,0,81.1237,1.114,0.1314,2.4376
9950,0,0,83.9826,1.1395,0.1806,2.6664
9950.5,0,0,82.0974,1.1682,0.2199,2.5469
9951,0,0,81.5018,1.1927,0.2358,2.6682
9951.5,0,0,81.1485,1.2121,0.2514,2.631
9952,0,0,81.991,1.2575,0.2473,2.612
9952.5,0,0,81.7573,1.3439,0.2486,2.5795
9953,0,0,81.7385,1.4351,0.2328,2.5871
9953.5,0,0,81.2453,1.4478,0.2395,2.5626
9954,0,0,82.8232,1.3735,0.2287,2.538
9954.5,0,0,82.8375,1.3405,0.2385,2.5546
9955,0,0,82.4614,1.2721,0.2388,2.5812
9955.5,0,0,81.6168,1.2588,0.2248,2.6048
9956,0,0,78.3678,1.2811,0.2156,2.5867
9956.5,0,0,77.4148,1.2809,0.2178,2.5965
9957,0,0,73.9155,1.2857,0.2171,2.5845
9957.5,0,0,73.1877,1.3535,0.1975,2.6036
9958,0,0,74.1557,1.5483,0.1672,2.5999
9958.5,0,0,74.6522,1.3685,0.1413,2.643
9959,0,0,75.1409,1.3954,0.1446,2.6406
9959.5,0,0,77.6635,1.4429,0.157,2.6877
9960,0,0,79.433,1.2304,0.1774,2.6434
9960.5,0,0,79.999,1.2843,0.1864,2.6278
9961,0,0,80.162,1.2872,0.191,2.6021
9961.5,0,0,80.2373,1.2423,0.1907,2.6134
9962,0,0,80.2643,1.2645,0.1858,2.5918
9962.5,0,0,81.9636,1.2489,0.1972,2.6271
9963,0,0,82.5456,1.2343,0.212,2.6353
9963.5,0,0,82.8389,1.2606,0.2401,2.6348
9964,0,0,82.5664,1.3024,0.2313,2.5784
9964.5,0,0,82.444,1.3106,0.2224,2.5733
9965,0,0,82.3112,1.3417,0.2212,2.6019
9965.5,0,0,82.1208,1.3476,0.2314,2.5857
9966,0,0,82.1045,1.2843,0.2312,2.5995
9966.5,0,0,80.7482,1.3057,0.2291,2.603
9967,0,0,81.1501,1.1754,0.2156,2.5981
9967.5,0,0,80.2632,1.2474,0.2219,2.6154
9968,0,0,81.3291,1.2084,0.1989,2.6022
9968.5,0,0,81.2167,1.2068,0.2,2.6293
9969,0,0,80.5276,1.2218,0.189,2.6412
9969.5,0,0,79.9114,1.2221,0.2078,2.6114
9970,0,0,79.5751,1.197,0.2092,2.627
9970.5,0,0,78.9127,1.2978,0.2279,2.622
9971,0,0,77.2195,1.2992,0.2208,2.5777
9971.5,0,0,77.7419,1.3197,0.2261,2.6565
9972,0,0,78.386,1.385,0.2107,2.6824
9972.5,0,0,79.3807,1.3471,0.2016,2.6726
9973,0,0,80.1439,1.2351,0.2005,2.654
9973.5,0,0,79.7708,1.1741,0.2124,2.6173
9974,0,0,79.3545,1.2232,0.219,2.6258
9974.5,0,0,78.6165,1.1839,0.2181,2.5652
9975,0,0,77.7578,1.2045,0.2171,2.6202
9975.5,0,0,76.9466,1.2596,0.2196,2.6293
9976,0,0,77.0276,1.2901,0.2071,2.6305
9976.5,0,0,77.537,1.3102,0.185,2.6445
9977,0,0,77.9946,1.3797,0.1925,2.5872
9977.5,0,0,78.2356,1.1964,0.2031,2.6016
9978,0,0,78.1394,1.1941,0.2211,2.6398
9978.5,0,0,78.0125,1.2226,0.2094,2.617
9979,0,0,77.3192,1.1801,0.215,2.6144
9979.5,0,0,76.869,1.2415,0.2015,2.6421
9980,0,0,76.0474,1.252,0.215,2.5805
9980.5,0,0,73.9378,1.205,0.2069,2.5774
9981,0,0,70.8244,1.2578,0.1979,2.6047
9981.5,0,0,65.6621,1.2339,0.1849,2.5914
9982,0,0,63.2473,1.3,0.1748,2.6219
9982.5,0,0,63.737,1.9794,0.1533,2.6147
9983,0,0,63.9898,2.7019,0.1123,2.6663
9983.5,0,0,67.2831,1.8859,0.0773,2.7256
9984,0,0,71.5,1.2742,0.0782,2.7113
9984.5,0,0,74.7755,1.1267,0.104,2.6322
9985,0,0,75.9735,1.2196,0.1568,2.6206
9985.5,0,0,75.5689,1.2847,0.177,2.5913
9986,0,0,74.0334,1.3224,0.1848,2.5964
9986.5,0,0,73.6531,1.4016,0.18,2.5847
9987,0,0,72.9481,1.4572,0.1792,2.5972
9987.5,0,0,73.995,1.4558,0.1681,2.5672
9988,0,0,72.9444,1.4789,0.1744,2.5717
9988.5,0,0,71.8342,1.4738,0.1637,2.5871
9989,0,0,70.9774,1.4195,0.1696,2.5801
9989.5,0,0,70.0493,1.3481,0.1641,2.5829
9990,0,0,69.5557,1.3769,0.1773,2.582
9990.5,0,0,68.7199,1.6252,0.1575,2.644
9991,0,0,70.9873,1.5011,0.1415,2.7209
9991.5,0,0,71.7204,1.2734,0.1407,2.6748
9992,0,0,73.4635,1.4475,0.1532,2.6468
9992.5,0,0,75.1666,1.2505,0.1591,2.7086
9993,0,0,76.2948,1.2502,0.1606,2.6247
9993.5,0,0,76.8265,1.2792,0.1588,2.604
9994,0,0,76.4497,1.241,0.1747,2.6191
9994.5,0,0,75.841,1.1966,0.1901,2.6213
9995,0,0,76.4839,1.2165,0.203,2.6367
9995.5,0,0,76.6884,1.2788,0.197,2.6195
9996,0,0,78.056,1.2722,0.1802,2.614
9996.5,0,0,78.2677,1.2526,0.1667,2.5904
9997,0,0,78.5277,1.2299,0.1777,2.5842
9997.5,0,0,77.8953,1.1963,0.1994,2.5723
9998,0,0,76.7491,1.2642,0.2298,2.5911
9998.5,0,0,76.197,1.2514,0.2193,2.5863
9999,0,0,75.8121,1.2506,0.1988,2.6087
9999.5,0,0,75.7365,1.2869,0.1862,2.6037
10000,0,0,75.0839,1.3318,0.1913,2.5982
10000.5,0,0,74.7204,1.2504,0.2003,2.5991
10001,0,0,74.95,1.2245,0.1949,2.6069
10001.5,0,0,75.6986,1.2277,0.1982,2.6266
10002,0,0,75.7997,1.2635,0.1782,2.6007
10002.5,0,0,75.8704,1.2552,0.1709,2.6145
10003,0,0,76.3936,1.2219,0.1803,2.6235
10003.5,0,0,77.9534,1.2225,0.195,2.6214
10004,0,0,78.6257,1.1923,0.2014,2.6241
10004.5,0,0,78.567,1.1083,0.1978,2.5818
10005,0,0,78.0017,1.2117,0.2032,2.5995
10005.5,0,0,75.6721,1.2728,0.22,2.5922
10006,0,0,74.6392,1.2293,0.2058,2.5677
10006.5,0,0,74.3167,1.3293,0.2104,2.5791
10007,0,0,74.1731,1.5046,0.1929,2.6032
10007.5,0,0,74.0707,1.5603,0.1836,2.6003
10008,0,0,74.6039,1.5194,0.1659,2.6083
10008.5,0,0,75.4819,1.4689,0.1595,2.6047
10009,0,0,76.6134,1.4787,0.1745,2.5908
10009.5,0,0,78.0831,1.4412,0.1771,2.5803
10010,0,0,79.2386,1.4245,0.1949,2.5527
10010.5,0,0,79.6934,1.4017,0.1918,2.5405
10011,0,0,80.2226,1.3355,0.207,2.5291
10011.5,0,0,79.8769,1.2273,0.2158,2.5508
10012,0,0,76.6285,1.2582,0.2453,2.5738
10012.5,0,0,75.5873,1.4073,0.2506,2.5427
10013,0,0,75.4328,1.4485,0.2307,2.5202
10013.5,0,0,73.7379,1.4124,0.2298,2.5368
10014,0,0,73.951,1.7087,0.1869,2.5496
10014.5,0,0,77.4782,1.8858,0.1493,2.692
10015,0,0,80.4866,1.3978,0.1389,2.6077
10015.5,0,0,82.3212,1.4027,0.1736,2.5786
10016,0,0,82.4292,1.3432,0.223,2.5822
10016.5,0,0,82.279,1.3672,0.2432,2.6011
10017,0,0,81.7031,1.383,0.2477,2.5817
10017.5,0,0,80.9893,1.563,0.2578,2.5479
10018,0,0,80.9279,1.5555,0.2573,2.5002
10018.5,0,0,81.093,1.312,0.266,2.5494
10019,0,0,80.9247,1.2752,0.2517,2.5817
10019.5,0,0,80.7565,1.4746,0.248,2.5651
10020,0,0,80.756,1.4662,0.2236,2.5806
10020.5,0,0,80.7164,1.4734,0.2233,2.5823
10021,0,0,81.8396,1.3594,0.237,2.5392
10021.5,0,0,82.2023,1.4195,0.2447,2.585
10022,0,0,81.9878,1.4372,0.2384,2.5688
10022.5,0,0,82.3927,1.4985,0.2482,2.5319
10023,0,0,82.3031,1.4039,0.2571,2.5622
10023.5,0,0,81.2685,1.3238,0.2629,2.5716
10024,0,0,80.5387,1.2942,0.2436,2.5938
10024.5,0,0,79.7046,1.3546,0.2532,2.5549
10025,0,0,79.632,1.4363,0.2539,2.5693
10025.5,0,0,79.448,1.4755,0.2526,2.5602
10026,0,0,79.2213,1.5073,0.2362,2.5604
10026.5,0,0,79.0706,1.5309,0.2213,2.55
10027,0,0,79.4662,1.5007,0.1961,2.5614
10027.5,0,0,79.599,1.3924,0.2026,2.589
10028,0,0,79.0786,1.5383,0.2207,2.5592
10028.5,0,0,78.8628,1.6017,0.2399,2.5308
10029,0,0,79.8143,1.58,0.2295,2.5217
10029.5,0,0,79.5221,1.5453,0.232,2.5232
10030,0,0,79.8604,1.5927,0.2291,2.5561
10030.5,0,0,80.366,1.3819,0.2133,2.5898
10031,0,0,80.3456,1.275,0.2062,2.5573
10031.5,0,0,81.9641,1.234,0.2062,2.5741
10032,0,0,81.7459,1.2826,0.2005,2.5788
10032.5,0,0,80.3829,1.371,0.2045,2.5611
10033,0,0,76.6548,1.3388,0.2214,2.5562
10033.5,0,0,74.6615,1.1923,0.2381,2.5323
10034,0,0,73.3961,1.1016,0.2478,2.5568
10034.5,0,0,72.3595,1.1459,0.2403,2.5525
10035,0,0,72.3643,1.4071,0.2342,2.5583
10035.5,0,0,75.4755,1.6923,0.1941,2.539
10036,0,0,78.1698,1.3694,0.1835,2.5787
10036.5,0,0,79.7469,1.1621,0.2003,2.5913
10037,0,0,81.9187,1.1115,0.2352,2.5911
10037.5,0,0,81.9619,1.1077,0.253,2.5849
10038,0,0,80.1255,1.1071,0.2454,2.5967
10038.5,0,0,79.5222,1.1264,0.2363,2.609
10039,0,0,79.6375,1.1825,0.2235,2.6192
10039.5,0,0,79.8374,1.2587,0.2336,2.6107
10040,0,0,80.3568,1.2223,0.2203,2.5922
10040.5,0,0,80.4102,1.1652,0.2154,2.5922
10041,0,0,80.965,1.1084,0.223,2.6018
10041.5,0,0,81.0853,1.1485,0.2371,2.5501
10042,0,0,80.3768,1.2092,0.2376,2.5454
10042.5,0,0,80.2268,1.2499,0.2456,2.5444
10043,0,0,79.8681,1.2184,0.2447,2.5513
10043.5,0,0,80.1311,1.1725,0.2347,2.5837
10044,0,0,80.3688,1.1638,0.2047,2.6016
10044.5,0,0,80.3195,1.186,0.1933,2.5842
10045,0,0,80.1402,1.1632,0.181,2.5861
10045.5,0,0,79.6704,1.1516,0.1989,2.6063
10046,0,0,79.7424,1.107,0.1981,2.6046
10046.5,0,0,80.0638,1.1182,0.2065,2.6112
10047,0,0,80.093,1.1012,0.2134,2.5762
10047.5,0,0,79.7989,1.0752,0.2318,2.599
10048,0,0,79.8757,1.0937,0.2288,2.596
10048.5,0,0,79.4219,1.1556,0.2175,2.5941
10049,0,0,79.4728,1.1724,0.2299,2.579
10049.5,0,0,79.7827,1.1537,0.239,2.5974
10050,0,0,79.7381,1.0725,0.2558,2.6131
10050.5,0,0,79.7226,1.0417,0.2384,2.6077
10051,0,0,79.472,1.0457,0.2205,2.6164
10051.5,0,0,79.481,1.04,0.2191,2.5993
10052,0,0,79.1355,1.1105,0.2141,2.6089
10052.5,0,0,78.6784,1.1889,0.2219,2.6088
10053,0,0,78.8821,1.1693,0.215,2.6004
10053.5,0,0,78.8515,1.1255,0.2038,2.61
10054,0,0,79.1247,1.0926,0.1993,2.6222
10054.5,0,0,79.4647,1.1427,0.2039,2.633
10055,0,0,80.0641,1.199,0.2221,2.5824
10055.5,0,0,80.2417,1.1981,0.2334,2.5904
10056,0,0,79.9055,1.2259,0.227,2.5881
10056.5,0,0,80.1913,1.2283,0.2205,2.5851
10057,0,0,80.2215,1.1779,0.1995,2.5797
10057.5,0,0,80.2384,1.1268,0.1983,2.5906
10058,0,0,80.0227,1.0886,0.2173,2.5793
10058.5,0,0,79.6874,1.0501,0.2319,2.6002
10059,0,0,79.9685,1.0272,0.2501,2.6002
10059.5,0,0,79.0833,1.0517,0.2504,2.5706
10060,0,0,78.2655,1.1148,0.2521,2.5986
10060.5,0,0,78.7943,1.1859,0.2254,2.6082
10061,0,0,79.2557,1.2012,0.2248,2.6034
10061.5,0,0,79.4889,1.1879,0.2103,2.5998
10062,0,0,80.1037,1.157,0.2181,2.6009
10062.5,0,0,79.9434,1.1048,0.201,2.6001
10063,0,0,79.7018,1.0187,0.2036,2.552
10063.5,0,0,79.0967,0.9844,0.2074,2.6201
10064,0,0,78.789,1.0195,0.2142,2.6226
10064.5,0,0,77.7964,1.036,0.2119,2.5946
10065,0,0,77.4993,1.0861,0.2172,2.6106
10065.5,0,0,77.5682,1.0648,0.2366,2.6008
10066,0,0,78.1691,1.1444,0.2145,2.5846
10066.5,0,0,78.733,1.1308,0.2246,2.6143
10067,0,0,79.5437,1.1553,0.2273,2.6236
10067.5,0,0,79.7437,1.1346,0.2524,2.6009
10068,0,0,80.1847,1.1181,0.2419,2.5984
10068.5,0,0,79.8741,1.1192,0.2211,2.5805
10069,0,0,80.3163,1.1303,0.2283,2.6029
10069.5,0,0,80.3766,1.1661,0.2204,2.6006
10070,0,0,80.1288,1.1435,0.2202,2.6425
10070.5,0,0,80.2865,1.1439,0.1991,2.6219
10071,0,0,79.7662,1.172,0.204,2.6022
10071.5,0,0,79.6493,1.1928,0.2151,2.6005
10072,0,0,79.6122,1.1899,0.231,2.6183
10072.5,0,0,79.0433,1.1828,0.228,2.6104
10073,0,0,78.997,1.2122,0.2215,2.6495
10073.5,0,0,78.9522,1.1709,0.2098,2.6306
10074,0,0,79.2238,1.0924,0.2099,2.6146
10074.5,0,0,79.7169,1.1066,0.2208,2.6219
10075,0,0,80.1772,1.1269,0.2293,2.6164
10075.5,0,0,80.4699,1.0308,0.2283,2.6115
10076,0,0,80.5815,1.1249,0.2285,2.6056
10076.5,0,0,80.2108,1.1882,0.2357,2.6322
10077,0,0,81.4546,1.164,0.2435,2.6011
10077.5,0,0,80.8977,1.2229,0.2357,2.5735
10078,0,0,81.136,1.2062,0.2258,2.5929
10078.5,0,0,80.7878,1.1681,0.2296,2.5934
10079,0,0,81.6133,1.1365,0.2359,2.5854
10079.5,0,0,81.0759,1.0895,0.2285,2.5971
10080,0,0,80.8538,1.0484,0.2316,2.6432
10080.5,0,0,80.3615,1.0841,0.2172,2.6054
10081,0,0,80.6137,1.0309,0.2193,2.5802
10081.5,0,0,80.2481,1.052,0.2072,2.5938
10082,0,0,79.8411,1.1719,0.2274,2.5959
10082.5,0,0,79.6688,1.1091,0.2038,2.6057
10083,0,0,79.7284,1.1765,0.2104,2.5983
10083.5,0,0,79.4313,1.1973,0.2041,2.5933
10084,0,0,79.772,1.1928,0.2084,2.5617
10084.5,0,0,80.2132,1.1891,0.2152,2.561
10085,0,0,80.5157,1.1887,0.2116,2.5852
10085.5,0,0,81.1509,1.188,0.2067,2.5914
10086,0,0,83.0666,1.1589,0.1931,2.5876
10086.5,0,0,84.2031,1.1805,0.194,2.5767
10087,0,0,82.1376,1.1329,0.2166,2.5616
10087.5,0,0,80.7749,1.1367,0.2427,2.5912
10088,0,0,63.0766,1.9369,0.2558,2.5581
10088.5,0,0,57.5248,3.4189,0.2679,2.5733
10089,0,0,57.4341,3.447,0.2582,2.5769
10089.5,0,0,53.3966,3.3359,0.1585,2.6643
10090,0,0,51.0058,3.3122,0.0865,2.8208
10090.5,0,0,52.1633,3.3274,0.0554,2.8435
10091,0,0,56.199,3.321,0.0495,2.8311
10091.5,0,0,63.4969,3.1423,0.047,2.8094
10092,0,0,79.686,2.5823,0.05,2.8325
10092.5,0,0,82.0362,1.4203,0.0579,2.8513
10093,0,0,79.5381,1.1476,0.0835,2.7622
10093.5,0,0,80.385,1.2611,0.1173,2.5988
10094,0,0,76.8098,1.141,0.1792,2.5777
10094.5,0,0,73.6051,0.9864,0.2268,2.5774
10095,0,0,69.6822,1.298,0.2313,2.6325
10095.5,0,0,66.2859,1.4845,0.1887,2.6897
10096,0,0,65.057,1.3093,0.1812,2.6623
10096.5,0,0,64.3239,1.538,0.1819,2.6511
10097,0,0,61.3808,1.6371,0.1486,2.6846
10097.5,0,0,61.0312,1.745,0.1177,2.6881
10098,0,0,59.5961,1.4698,0.106,2.7466
10098.5,0,0,63.3126,1.9277,0.1201,2.683
10099,0,0,66.151,2.0271,0.1087,2.7331
10099.5,0,0,69.2413,2.073,0.09,2.7265
10100,0,0,70.2488,1.6514,0.0819,2.6646
10100.5,0,0,73.6176,1.3901,0.1097,2.6621
10101,0,0,74.2168,1.3147,0.1594,2.6288
10101.5,0,0,74.5816,1.3024,0.1845,2.6252
10102,0,0,74.5939,1.3875,0.1729,2.6052
10102.5,0,0,73.3481,1.6922,0.1506,2.6188
10103,0,0,73.989,1.4716,0.1389,2.6105
10103.5,0,0,74.1726,1.4311,0.144,2.6368
10104,0,0,72,1.5378,0.1705,2.5464
10104.5,0,0,71.3965,1.676,0.1734,2.5285
10105,0,0,70.5419,1.6613,0.1732,2.6038
10105.5,0,0,70.0332,1.7423,0.1613,2.6338
10106,0,0,70.6632,1.8702,0.1565,2.6277
10106.5,0,0,72.594,1.7582,0.1384,2.6308
10107,0,0,70.7943,1.581,0.1522,2.6371
10107.5,0,0,70.7036,1.5542,0.1489,2.6118
10108,0,0,71.6335,1.6792,0.1474,2.6115
10108.5,0,0,71.6195,1.5075,0.1391,2.5908
10109,0,0,70.105,1.4755,0.1434,2.5992
10109.5,0,0,68.5689,1.4921,0.1443,2.6121
10110,0,0,67.1395,1.6018,0.1435,2.5766
10110.5,0,0,65.4188,1.5288,0.1326,2.5986
10111,0,0,61.0574,1.5076,0.1349,2.67
10111.5,0,0,57.3121,1.7701,0.1395,2.672
10112,0,0,54.4814,1.9752,0.1239,2.6783
10112.5,0,0,52.5436,2.2557,0.1011,2.6509
10113,0,0,49.8639,3.599,0.0726,2.6649
10113.5,0,0,49.1531,4.134,0.0545,2.6603
10114,0,0,49.9206,4.2701,0.0417,2.6716
10114.5,0,0,51.0982,4.5793,0.039,2.6673
10115,0,0,51.5833,4.7424,0.0377,2.668
10115.5,0,0,51.1545,4.5278,0.0337,2.6577
10116,0,0,50.6268,4.405,0.0302,2.6851
10116.5,0,0,51.4249,3.9569,0.0262,2.7106
10117,0,0,51.6326,3.9936,0.03,2.6574
10117.5,0,0,50.5173,4.0719,0.0307,2.6523
10118,0,0,51.2562,3.9238,0.0329,2.6531
10118.5,0,0,51.2224,4.0461,0.0292,2.616
10119,0,0,53.3367,4.003,0.0276,2.6529
10119.5,0,0,51.4479,4.2373,0.0258,2.6181
10120,0,0,52.1227,4.2135,0.0265,2.6585
10120.5,0,0,50.5168,3.7796,0.0259,2.6534
10121,0,0,50.6908,3.783,0.0289,2.6415
10121.5,0,0,50.1218,4.0719,0.0305,2.6609
10122,0,0,49.1209,4.1712,0.0315,2.6816
10122.5,0,0,50.094,4.5351,0.0252,2.723
10123,0,0,50.2741,4.1482,0.0241,2.7097
10123.5,0,0,50.684,4.0584,0.0277,2.6722
10124,0,0,51.0011,4.0054,0.0311,2.6523
10124.5,0,0,51.7306,4.1484,0.0262,2.6801
10125,0,0,50.5251,3.6439,0.0249,2.6786
10125.5,0,0,52.0035,2.6282,0.0267,2.6826
10126,0,0,53.9804,1.9757,0.0341,2.686
10126.5,0,0,55.6545,2.5477,0.0518,2.6635
10127,0,0,57.7603,3.5146,0.0732,2.7143
10127.5,0,0,62.4867,2.4531,0.0907,2.7545
10128,0,0,67.7336,1.7177,0.1002,2.6253
10128.5,0,0,67.9041,1.7215,0.1186,2.5566
10129,0,0,63.6116,2.0609,0.1269,2.5676
10129.5,0,0,61.3831,1.9193,0.1342,2.5673
10130,0,0,58.8216,1.9942,0.1393,2.5767
10130.5,0,0,54.477,2.3711,0.1307,2.5939
10131,0,0,55.9166,3.1792,0.0952,2.6111
10131.5,0,0,57.391,3.765,0.0625,2.6552
10132,0,0,57.7631,3.6397,0.0481,2.676
10132.5,0,0,62.8655,3.4491,0.0486,2.6475
10133,0,0,69.6562,2.6556,0.0571,2.6212
10133.5,0,0,74.4083,1.8719,0.0737,2.594
10134,0,0,80.1426,1.6226,0.1034,2.5521
10134.5,0,0,79.4145,1.4207,0.1443,2.5528
10135,0,0,75.1314,1.3599,0.1893,2.5347
10135.5,0,0,68.4971,1.3556,0.2119,2.5277
10136,0,0,67.4068,1.3289,0.2127,2.5014
10136.5,0,0,59.4694,1.7407,0.1817,2.5039
10137,0,0,56.8965,2.1478,0.1569,2.4785
10137.5,0,0,56.9536,2.4139,0.1339,2.5189
10138,0,0,54.1917,2.4021,0.1206,2.5365
10138.5,0,0,53.6269,2.5474,0.1089,2.5704
10139,0,0,53.753,2.3891,0.1,2.5512
10139.5,0,0,55.2139,2.4549,0.0984,2.5402
10140,0,0,56.1765,2.0367,0.099,2.5487
10140.5,0,0,57.9578,2.1731,0.1197,2.512
10141,0,0,58.2177,2.5196,0.1147,2.5419
10141.5,0,0,58.3205,3.0799,0.0994,2.5987
10142,0,0,57.8367,3.0736,0.0667,2.5898
10142.5,0,0,55.6406,2.9033,0.0591,2.5966
10143,0,0,54.2105,2.6792,0.0572,2.5781
10143.5,0,0,54.6861,2.0191,0.0641,2.5215
10144,0,0,55.1882,2.7298,0.0656,2.5999
10144.5,0,0,56.062,3.6242,0.0516,2.6634
10145,0,0,59.9454,3.4898,0.0425,2.714
10145.5,0,0,60.9193,2.5328,0.0379,2.7046
10146,0,0,62.2465,1.9317,0.0494,2.6368
10146.5,0,0,64.6594,2.4464,0.066,2.5877
10147,0,0,65.0325,2.7911,0.0759,2.5735
10147.5,0,0,61.8127,2.7706,0.0756,2.5824
10148,0,0,58.356,2.2714,0.0788,2.5829
10148.5,0,0,58.0566,2.0229,0.0839,2.5879
10149,0,0,57.3143,2.4611,0.0853,2.6501
10149.5,0,0,57.5773,3.206,0.074,2.6613
10150,0,0,62.0081,3.8283,0.0586,2.6708
10150.5,0,0,65.2593,1.8003,0.0657,2.6537
10151,0,0,65.602,1.466,0.0889,2.6406
10151.5,0,0,64.771,1.4564,0.1327,2.5876
10152,0,0,62.3137,1.548,0.1609,2.5678
10152.5,0,0,61.1882,1.724,0.1596,2.5672
10153,0,0,60.2203,2.4796,0.136,2.5809
10153.5,0,0,58.8476,2.872,0.1082,2.5475
10154,0,0,57.6251,2.8813,0.0906,2.5788
